t,frac_C,frac_D,frac_L,avg_res,CC_ratio,CD_ratio,DD_ratio,CL_ratio,DL_ratio,LL_ratio,C_perimeter,D_perimeter,L_perimeter,C_perimeter_ratio,D_perimeter_ratio,L_perimeter_ratio
185,0.3012,0.5428,0.156,67.56159552490581,0.1936,0.2078,0.4086,0.0074,0.0606,0.122,1076,1342,340,0.2152,0.2684,0.068
186,0.3024,0.5448,0.1528,67.62468799663681,0.1912,0.2158,0.4074,0.0066,0.059,0.12,1112,1374,328,0.2224,0.2748,0.0656
187,0.3036,0.5448,0.1516,67.69868714252499,0.1928,0.2138,0.4116,0.0078,0.0526,0.1214,1108,1332,302,0.2216,0.2664,0.0604
188,0.312,0.5416,0.1464,67.76906824667623,0.1988,0.2172,0.406,0.0092,0.054,0.1148,1132,1356,316,0.2264,0.2712,0.0632
189,0.3172,0.5388,0.144,67.86654082214261,0.1968,0.229,0.399,0.0118,0.0506,0.1128,1204,1398,312,0.2408,0.2796,0.0624
190,0.3124,0.5424,0.1452,67.98717764926174,0.1972,0.2188,0.4088,0.0116,0.0484,0.1152,1152,1336,300,0.2304,0.2672,0.06
191,0.3248,0.536,0.1392,68.07505394953216,0.2078,0.2198,0.4012,0.0142,0.0498,0.1072,1170,1348,320,0.234,0.2696,0.064
192,0.3196,0.5508,0.1296,68.19712945653673,0.2044,0.2164,0.4184,0.014,0.0484,0.0984,1152,1324,312,0.2304,0.2648,0.0624
193,0.3172,0.554,0.1288,68.28147668978761,0.2028,0.2152,0.4218,0.0136,0.0492,0.0974,1144,1322,314,0.2288,0.2644,0.0628
194,0.3196,0.5564,0.124,68.35318013456249,0.2004,0.227,0.4202,0.0114,0.0454,0.0956,1192,1362,284,0.2384,0.2724,0.0568
195,0.3204,0.5652,0.1144,68.4466066356862,0.2028,0.2236,0.4284,0.0116,0.05,0.0836,1176,1368,308,0.2352,0.2736,0.0616
196,0.3196,0.5744,0.106,68.52652329332705,0.204,0.2222,0.4372,0.009,0.0522,0.0754,1156,1372,306,0.2312,0.2744,0.0612
197,0.318,0.5772,0.1048,68.59767435289578,0.2,0.227,0.4402,0.009,0.047,0.0768,1180,1370,280,0.236,0.274,0.056
198,0.3132,0.5832,0.1036,68.66446340075098,0.1988,0.2234,0.4492,0.0054,0.0446,0.0786,1144,1340,250,0.2288,0.268,0.05
199,0.312,0.584,0.104,68.71196589330913,0.1962,0.2254,0.4498,0.0062,0.043,0.0794,1158,1342,246,0.2316,0.2684,0.0492
200,0.31,0.5872,0.1028,68.75394342981696,0.1956,0.2228,0.4536,0.006,0.0444,0.0776,1144,1336,252,0.2288,0.2672,0.0504
201,0.2992,0.5948,0.106,68.78485993888714,0.1954,0.205,0.47,0.0026,0.0446,0.0824,1038,1248,236,0.2076,0.2496,0.0472
202,0.2932,0.6004,0.1064,68.76434071652953,0.1862,0.21,0.4732,0.004,0.0444,0.0822,1070,1272,242,0.214,0.2544,0.0484
203,0.2876,0.602,0.1104,68.72498377447228,0.1844,0.2014,0.4792,0.005,0.0442,0.0858,1032,1228,246,0.2064,0.2456,0.0492
204,0.286,0.6004,0.1136,68.65852063677893,0.1832,0.1998,0.4768,0.0058,0.0474,0.087,1028,1236,266,0.2056,0.2472,0.0532
205,0.2796,0.606,0.1144,68.58723483325352,0.1746,0.2024,0.4806,0.0076,0.0484,0.0864,1050,1254,280,0.21,0.2508,0.056
206,0.2816,0.6064,0.112,68.49624685658384,0.1752,0.2044,0.4818,0.0084,0.0448,0.0854,1064,1246,266,0.2128,0.2492,0.0532
207,0.28,0.614,0.106,68.41622207952966,0.1774,0.1962,0.4944,0.009,0.043,0.08,1026,1196,260,0.2052,0.2392,0.052
208,0.2872,0.6084,0.1044,68.32008605965656,0.1854,0.1954,0.4888,0.0082,0.0438,0.0784,1018,1196,260,0.2036,0.2392,0.052
209,0.2948,0.6028,0.1024,68.25479441825317,0.1892,0.2014,0.4796,0.0098,0.045,0.075,1056,1232,274,0.2112,0.2464,0.0548
210,0.3048,0.5948,0.1004,68.22277977668186,0.1956,0.207,0.4684,0.0114,0.0458,0.0718,1092,1264,286,0.2184,0.2528,0.0572
211,0.31,0.592,0.098,68.23237505395161,0.1976,0.2128,0.461,0.012,0.0492,0.0674,1124,1310,306,0.2248,0.262,0.0612
212,0.308,0.598,0.094,68.26355856303857,0.198,0.2104,0.4698,0.0096,0.046,0.0662,1100,1282,278,0.22,0.2564,0.0556
213,0.3128,0.5976,0.0896,68.28272120161012,0.2012,0.2138,0.4676,0.0094,0.0462,0.0618,1116,1300,278,0.2232,0.26,0.0556
214,0.3116,0.6016,0.0868,68.31712723700853,0.2024,0.21,0.473,0.0084,0.0472,0.059,1092,1286,278,0.2184,0.2572,0.0556
215,0.3116,0.6008,0.0876,68.3394439344343,0.2016,0.2104,0.4722,0.0096,0.0468,0.0594,1100,1286,282,0.22,0.2572,0.0564
216,0.3076,0.6052,0.0872,68.35787171934123,0.1984,0.2096,0.4776,0.0088,0.0456,0.06,1092,1276,272,0.2184,0.2552,0.0544
217,0.3072,0.6032,0.0896,68.36145945694888,0.1976,0.2108,0.4758,0.0084,0.044,0.0634,1096,1274,262,0.2192,0.2548,0.0524
218,0.3132,0.5972,0.0896,68.37032048810336,0.2018,0.2144,0.4658,0.0084,0.0484,0.0612,1114,1314,284,0.2228,0.2628,0.0568
219,0.3232,0.5916,0.0852,68.40939714180725,0.2072,0.2224,0.4572,0.0096,0.0464,0.0572,1160,1344,280,0.232,0.2688,0.056
220,0.31,0.6092,0.0808,68.48636482452812,0.1964,0.22,0.476,0.0072,0.0464,0.054,1136,1332,268,0.2272,0.2664,0.0536
221,0.3004,0.6184,0.0812,68.50836979477468,0.1872,0.22,0.4838,0.0064,0.0492,0.0534,1132,1346,278,0.2264,0.2692,0.0556
222,0.2884,0.628,0.0836,68.49560137598012,0.1798,0.2122,0.4952,0.005,0.0534,0.0544,1086,1328,292,0.2172,0.2656,0.0584
223,0.274,0.6388,0.0872,68.43439304569306,0.1698,0.2034,0.5104,0.005,0.0534,0.058,1042,1284,292,0.2084,0.2568,0.0584
224,0.2628,0.6364,0.1008,68.31443103099481,0.1636,0.1942,0.5134,0.0042,0.0518,0.0728,992,1230,280,0.1984,0.246,0.056
225,0.258,0.6328,0.1092,68.16224874116612,0.1642,0.1844,0.5126,0.0032,0.056,0.0796,938,1202,296,0.1876,0.2404,0.0592
226,0.2688,0.6052,0.126,67.99840662255066,0.1752,0.1834,0.4812,0.0038,0.0646,0.0918,936,1240,342,0.1872,0.248,0.0684
227,0.276,0.5856,0.1384,67.896803965701,0.1798,0.1892,0.459,0.0032,0.064,0.1048,962,1266,336,0.1924,0.2532,0.0672
228,0.278,0.5716,0.1504,67.84604517751175,0.1802,0.1904,0.4426,0.0052,0.0676,0.114,978,1290,364,0.1956,0.258,0.0728
229,0.2836,0.5584,0.158,67.81550620870414,0.1862,0.1884,0.432,0.0064,0.0644,0.1226,974,1264,354,0.1948,0.2528,0.0708
230,0.282,0.5564,0.1616,67.81027449830992,0.1872,0.1816,0.4348,0.008,0.0616,0.1268,948,1216,348,0.1896,0.2432,0.0696
231,0.2992,0.5328,0.168,67.7917923428807,0.2002,0.1892,0.4086,0.0088,0.0592,0.134,990,1242,340,0.198,0.2484,0.068
232,0.3048,0.5276,0.1676,67.84913056442616,0.205,0.1912,0.4038,0.0084,0.0564,0.1352,998,1238,324,0.1996,0.2476,0.0648
233,0.3184,0.5144,0.1672,67.92327550603414,0.217,0.193,0.3908,0.0098,0.0542,0.1352,1014,1236,320,0.2028,0.2472,0.064
234,0.3152,0.5272,0.1576,68.0403276487936,0.2106,0.198,0.3998,0.0112,0.0568,0.1236,1046,1274,340,0.2092,0.2548,0.068
235,0.3228,0.522,0.1552,68.128149364104,0.2154,0.2032,0.3932,0.0116,0.0544,0.1222,1074,1288,330,0.2148,0.2576,0.066
236,0.3288,0.5176,0.1536,68.23853012178577,0.22,0.2044,0.3888,0.0132,0.0532,0.1204,1088,1288,332,0.2176,0.2576,0.0664
237,0.3264,0.5244,0.1492,68.36007533178827,0.219,0.1988,0.3962,0.016,0.0576,0.1124,1074,1282,368,0.2148,0.2564,0.0736
238,0.3352,0.5208,0.144,68.44860381584621,0.2238,0.2044,0.3918,0.0184,0.0536,0.108,1114,1290,360,0.2228,0.258,0.072
239,0.3268,0.532,0.1412,68.56479814595578,0.221,0.1944,0.41,0.0172,0.0496,0.1078,1058,1220,334,0.2116,0.244,0.0668
240,0.3368,0.5256,0.1376,68.63532576817143,0.2306,0.197,0.4006,0.0154,0.053,0.1034,1062,1250,342,0.2124,0.25,0.0684
241,0.3552,0.5156,0.1292,68.74562264541001,0.247,0.2008,0.3896,0.0156,0.0512,0.0958,1082,1260,334,0.2164,0.252,0.0668
242,0.37,0.5136,0.1164,68.91702129199852,0.2546,0.2162,0.3822,0.0146,0.0466,0.0858,1154,1314,306,0.2308,0.2628,0.0612
243,0.3792,0.5092,0.1116,69.14092893314098,0.2592,0.227,0.3716,0.013,0.0482,0.081,1200,1376,306,0.24,0.2752,0.0612
244,0.3716,0.5192,0.1092,69.39709664787189,0.247,0.236,0.3782,0.0132,0.046,0.0796,1246,1410,296,0.2492,0.282,0.0592
245,0.3716,0.5244,0.104,69.61896466044155,0.2432,0.2456,0.3784,0.0112,0.0464,0.0752,1284,1460,288,0.2568,0.292,0.0576
246,0.3676,0.532,0.1004,69.8397959486032,0.241,0.242,0.3892,0.0112,0.0436,0.073,1266,1428,274,0.2532,0.2856,0.0548
247,0.358,0.544,0.098,70.0292228688512,0.238,0.2306,0.4076,0.0094,0.0422,0.0722,1200,1364,258,0.24,0.2728,0.0516
248,0.35,0.5532,0.0968,70.16237871345277,0.2328,0.226,0.4194,0.0084,0.0416,0.0718,1172,1338,250,0.2344,0.2676,0.05
249,0.3428,0.5676,0.0896,70.25731257545831,0.2286,0.222,0.4348,0.0064,0.0436,0.0646,1142,1328,250,0.2284,0.2656,0.05
250,0.3332,0.5768,0.09,70.31655392399314,0.2186,0.2248,0.4422,0.0044,0.0444,0.0656,1146,1346,244,0.2292,0.2692,0.0488
251,0.3208,0.5912,0.088,70.34891126659507,0.208,0.2228,0.4578,0.0028,0.044,0.0646,1128,1334,234,0.2256,0.2668,0.0468
252,0.3188,0.5892,0.092,70.33566958504328,0.202,0.2308,0.4482,0.0028,0.0512,0.065,1168,1410,270,0.2336,0.282,0.054
253,0.3112,0.5932,0.0956,70.33074704541808,0.2,0.2202,0.4582,0.0022,0.0498,0.0696,1112,1350,260,0.2224,0.27,0.052
254,0.3196,0.5736,0.1068,70.29215885257638,0.2042,0.2282,0.4344,0.0026,0.0502,0.0804,1154,1392,264,0.2308,0.2784,0.0528
255,0.3128,0.57,0.1172,70.30592574871088,0.2002,0.2214,0.4336,0.0038,0.0514,0.0896,1126,1364,276,0.2252,0.2728,0.0552
256,0.3124,0.5688,0.1188,70.2937224648547,0.1984,0.2242,0.4298,0.0038,0.0538,0.09,1140,1390,288,0.228,0.278,0.0576
257,0.3044,0.574,0.1216,70.2855029142691,0.1932,0.2188,0.4378,0.0036,0.0536,0.093,1112,1362,286,0.2224,0.2724,0.0572
258,0.2932,0.5764,0.1304,70.24600498886628,0.1878,0.2068,0.4432,0.004,0.0596,0.0986,1054,1332,318,0.2108,0.2664,0.0636
259,0.2972,0.566,0.1368,70.16229564882265,0.1834,0.2242,0.423,0.0034,0.0618,0.1042,1138,1430,326,0.2276,0.286,0.0652
260,0.2892,0.5696,0.1412,70.12617768690114,0.176,0.223,0.4264,0.0034,0.0634,0.1078,1132,1432,334,0.2264,0.2864,0.0668
261,0.2756,0.5784,0.146,70.0666300893264,0.1654,0.2162,0.4378,0.0042,0.065,0.1114,1102,1406,346,0.2204,0.2812,0.0692
262,0.2764,0.5596,0.164,69.95782759013326,0.1618,0.2244,0.4128,0.0048,0.0692,0.127,1146,1468,370,0.2292,0.2936,0.074
263,0.2652,0.5656,0.1692,69.88586307129721,0.1608,0.2022,0.4308,0.0066,0.0674,0.1322,1044,1348,370,0.2088,0.2696,0.074
264,0.262,0.5648,0.1732,69.75685700459694,0.1568,0.2028,0.4318,0.0076,0.0632,0.1378,1052,1330,354,0.2104,0.266,0.0708
265,0.2612,0.5612,0.1776,69.63177408566838,0.1656,0.1822,0.4382,0.009,0.0638,0.1412,956,1230,364,0.1912,0.246,0.0728
266,0.2704,0.5492,0.1804,69.4930313083973,0.1722,0.1882,0.4254,0.0082,0.0594,0.1466,982,1238,338,0.1964,0.2476,0.0676
267,0.2676,0.5484,0.184,69.41162539186317,0.1712,0.1838,0.4244,0.009,0.0642,0.1474,964,1240,366,0.1928,0.248,0.0732
268,0.2708,0.5316,0.1976,69.32448884827942,0.1806,0.1704,0.415,0.01,0.0628,0.1612,902,1166,364,0.1804,0.2332,0.0728
269,0.2664,0.5276,0.206,69.25274104246323,0.1748,0.171,0.4112,0.0122,0.0618,0.169,916,1164,370,0.1832,0.2328,0.074
270,0.2724,0.5168,0.2108,69.17725825062683,0.1788,0.1754,0.3998,0.0118,0.0586,0.1756,936,1170,352,0.1872,0.234,0.0704
271,0.2816,0.5084,0.21,69.14063503666289,0.189,0.1736,0.3932,0.0116,0.0568,0.1758,926,1152,342,0.1852,0.2304,0.0684
272,0.286,0.5096,0.2044,69.14061304794573,0.1918,0.1746,0.3926,0.0138,0.0594,0.1678,942,1170,366,0.1884,0.234,0.0732
273,0.2932,0.5028,0.204,69.15065740655935,0.2012,0.1684,0.393,0.0156,0.0512,0.1706,920,1098,334,0.184,0.2196,0.0668
274,0.2996,0.5036,0.1968,69.1789536962377,0.2034,0.1772,0.3902,0.0152,0.0496,0.1644,962,1134,324,0.1924,0.2268,0.0648
275,0.3036,0.5,0.1964,69.23668445330341,0.208,0.174,0.3924,0.0172,0.0412,0.1672,956,1076,292,0.1912,0.2152,0.0584
276,0.298,0.5172,0.1848,69.30140319916745,0.2072,0.1662,0.4106,0.0154,0.047,0.1536,908,1066,312,0.1816,0.2132,0.0624
277,0.3176,0.5096,0.1728,69.32802810991069,0.223,0.1726,0.4012,0.0166,0.0442,0.1424,946,1084,304,0.1892,0.2168,0.0608
278,0.3304,0.5032,0.1664,69.42273533971084,0.2274,0.1868,0.386,0.0192,0.0476,0.133,1030,1172,334,0.206,0.2344,0.0668
279,0.3252,0.5168,0.158,69.56707671074184,0.2238,0.1852,0.3986,0.0176,0.0512,0.1236,1014,1182,344,0.2028,0.2364,0.0688
280,0.3292,0.5224,0.1484,69.68006865870039,0.22,0.2026,0.4,0.0158,0.0422,0.1194,1092,1224,290,0.2184,0.2448,0.058
281,0.3268,0.5304,0.1428,69.81601990210102,0.2154,0.2062,0.4058,0.0166,0.043,0.113,1114,1246,298,0.2228,0.2492,0.0596
282,0.3224,0.5436,0.134,69.93158661286665,0.2092,0.2108,0.416,0.0156,0.0444,0.104,1132,1276,300,0.2264,0.2552,0.06
283,0.3236,0.5496,0.1268,70.02389889659169,0.2082,0.2146,0.4214,0.0162,0.0418,0.0978,1154,1282,290,0.2308,0.2564,0.058
284,0.3308,0.5504,0.1188,70.1136092440733,0.213,0.2232,0.418,0.0124,0.0416,0.0918,1178,1324,270,0.2356,0.2648,0.054
285,0.3288,0.5576,0.1136,70.23730048210821,0.213,0.2204,0.4294,0.0112,0.036,0.09,1158,1282,236,0.2316,0.2564,0.0472
286,0.3248,0.5664,0.1088,70.34439364411446,0.2114,0.216,0.4428,0.0108,0.0312,0.0878,1134,1236,210,0.2268,0.2472,0.042
287,0.3284,0.572,0.0996,70.42479932052719,0.2166,0.215,0.449,0.0086,0.031,0.0798,1118,1230,198,0.2236,0.246,0.0396
288,0.3184,0.5868,0.0948,70.51141998055073,0.2084,0.2138,0.4634,0.0062,0.033,0.0752,1100,1234,196,0.22,0.2468,0.0392
289,0.3244,0.5824,0.0932,70.55359655599567,0.211,0.2216,0.4548,0.0052,0.0336,0.0738,1134,1276,194,0.2268,0.2552,0.0388
290,0.322,0.5888,0.0892,70.62484017837485,0.207,0.2268,0.4576,0.0032,0.0356,0.0698,1150,1312,194,0.23,0.2624,0.0388
291,0.3224,0.5924,0.0852,70.68879208370603,0.2086,0.2226,0.4624,0.005,0.0374,0.064,1138,1300,212,0.2276,0.26,0.0424
292,0.3168,0.5964,0.0868,70.7381978892962,0.2014,0.2246,0.465,0.0062,0.0382,0.0646,1154,1314,222,0.2308,0.2628,0.0444
293,0.3096,0.604,0.0864,70.76217509992887,0.1954,0.222,0.4758,0.0064,0.0344,0.066,1142,1282,204,0.2284,0.2564,0.0408
294,0.3144,0.6008,0.0848,70.75253031682773,0.1984,0.224,0.4712,0.008,0.0352,0.0632,1160,1296,216,0.232,0.2592,0.0432
295,0.3172,0.6024,0.0804,70.7546659365523,0.2034,0.2188,0.4752,0.0088,0.0356,0.0582,1138,1272,222,0.2276,0.2544,0.0444
296,0.3268,0.5916,0.0816,70.75361732917312,0.2116,0.2212,0.461,0.0092,0.04,0.057,1152,1306,246,0.2304,0.2612,0.0492
297,0.346,0.5776,0.0764,70.78565538261523,0.2282,0.2278,0.4444,0.0078,0.0386,0.0532,1178,1332,232,0.2356,0.2664,0.0464
298,0.3484,0.5764,0.0752,70.8881316918258,0.2318,0.225,0.4454,0.0082,0.037,0.0526,1166,1310,226,0.2332,0.262,0.0452
299,0.3656,0.5652,0.0692,70.9866353724194,0.236,0.251,0.4222,0.0082,0.035,0.0476,1296,1430,216,0.2592,0.286,0.0432
300,0.3572,0.5796,0.0632,71.16368405199756,0.2332,0.2428,0.4406,0.0052,0.0352,0.043,1240,1390,202,0.248,0.278,0.0404
301,0.3504,0.5948,0.0548,71.28652153845267,0.2326,0.2294,0.4628,0.0062,0.0346,0.0344,1178,1320,204,0.2356,0.264,0.0408
302,0.366,0.5824,0.0516,71.35020927219047,0.2448,0.2356,0.448,0.0068,0.0332,0.0316,1212,1344,200,0.2424,0.2688,0.04
303,0.3548,0.6,0.0452,71.4698408603016,0.2316,0.239,0.4654,0.0074,0.0302,0.0264,1232,1346,188,0.2464,0.2692,0.0376
304,0.3672,0.592,0.0408,71.53393338736515,0.2394,0.2472,0.454,0.0084,0.0288,0.0222,1278,1380,186,0.2556,0.276,0.0372
305,0.3588,0.6096,0.0316,71.64026220957334,0.2246,0.2628,0.4668,0.0056,0.0228,0.0174,1342,1428,142,0.2684,0.2856,0.0284
306,0.3436,0.6316,0.0248,71.72185533480706,0.2144,0.253,0.496,0.0054,0.0182,0.013,1292,1356,118,0.2584,0.2712,0.0236
307,0.3396,0.636,0.0244,71.72701677163693,0.2082,0.256,0.4988,0.0068,0.0184,0.0118,1314,1372,126,0.2628,0.2744,0.0252
308,0.3332,0.6476,0.0192,71.72122059171319,0.2062,0.2486,0.517,0.0054,0.0126,0.0102,1270,1306,90,0.254,0.2612,0.018
309,0.3264,0.6612,0.0124,71.68596033085224,0.2036,0.2432,0.5348,0.0024,0.0096,0.0064,1228,1264,60,0.2456,0.2528,0.012
310,0.3344,0.6552,0.0104,71.62523309348282,0.2132,0.2404,0.53,0.002,0.01,0.0044,1212,1252,60,0.2424,0.2504,0.012
311,0.3276,0.6604,0.012,71.59655824341415,0.2068,0.2396,0.535,0.002,0.0112,0.0054,1208,1254,66,0.2416,0.2508,0.0132
312,0.312,0.6764,0.0116,71.5461220686241,0.1994,0.2242,0.5596,0.001,0.0094,0.0064,1126,1168,52,0.2252,0.2336,0.0104
313,0.31,0.6804,0.0096,71.42342832918219,0.2044,0.21,0.5694,0.0012,0.012,0.003,1056,1110,66,0.2112,0.222,0.0132
314,0.3156,0.6728,0.0116,71.27997997689187,0.2064,0.218,0.5578,0.0004,0.012,0.0054,1092,1150,62,0.2184,0.23,0.0124
315,0.3196,0.6684,0.012,71.1748894342343,0.2038,0.2308,0.5474,0.0008,0.0112,0.006,1158,1210,60,0.2316,0.242,0.012
316,0.3148,0.6708,0.0144,71.10059993414785,0.2014,0.2262,0.5514,0.0006,0.0126,0.0078,1134,1194,66,0.2268,0.2388,0.0132
317,0.3012,0.68,0.0188,71.00939265414071,0.1888,0.2242,0.5612,0.0006,0.0134,0.0118,1124,1188,70,0.2248,0.2376,0.014
318,0.292,0.6836,0.0244,70.87394537963524,0.183,0.2166,0.568,0.0014,0.0146,0.0164,1090,1156,80,0.218,0.2312,0.016
319,0.3008,0.6708,0.0284,70.70680959555283,0.1946,0.2114,0.557,0.001,0.0162,0.0198,1062,1138,86,0.2124,0.2276,0.0172
320,0.2968,0.6708,0.0324,70.58164008450524,0.1922,0.2082,0.557,0.001,0.0194,0.0222,1046,1138,102,0.2092,0.2276,0.0204
321,0.3048,0.6576,0.0376,70.44902888432979,0.1934,0.2216,0.5362,0.0012,0.0212,0.0264,1114,1214,112,0.2228,0.2428,0.0224
322,0.3016,0.6612,0.0372,70.37294575028085,0.1918,0.2186,0.5412,0.001,0.0214,0.026,1098,1200,112,0.2196,0.24,0.0224
323,0.3056,0.6524,0.042,70.28474940458193,0.1944,0.2214,0.5308,0.001,0.0218,0.0306,1112,1216,114,0.2224,0.2432,0.0228
324,0.2972,0.6576,0.0452,70.22343123359141,0.1864,0.2198,0.5382,0.0018,0.019,0.0348,1108,1194,104,0.2216,0.2388,0.0208
325,0.2884,0.6616,0.05,70.13300099692405,0.1778,0.2182,0.5424,0.003,0.0202,0.0384,1106,1192,116,0.2212,0.2384,0.0232
326,0.2768,0.6664,0.0568,70.01679319460874,0.166,0.219,0.5462,0.0026,0.0214,0.0448,1108,1202,120,0.2216,0.2404,0.024
327,0.2664,0.674,0.0596,69.87161405232337,0.1626,0.2052,0.5598,0.0024,0.0232,0.0468,1038,1142,128,0.2076,0.2284,0.0256
328,0.2724,0.6632,0.0644,69.68461266555462,0.1658,0.2106,0.5462,0.0026,0.0234,0.0514,1066,1170,130,0.2132,0.234,0.026
329,0.266,0.6656,0.0684,69.54184212036093,0.1578,0.2134,0.546,0.003,0.0258,0.054,1082,1196,144,0.2164,0.2392,0.0288
330,0.2576,0.6712,0.0712,69.38915705545064,0.1556,0.2014,0.5574,0.0026,0.0262,0.0568,1020,1138,144,0.204,0.2276,0.0288
331,0.2552,0.6668,0.078,69.20181035192834,0.155,0.1976,0.5546,0.0028,0.0268,0.0632,1002,1122,148,0.2004,0.2244,0.0296
332,0.2524,0.662,0.0856,69.01609165158625,0.1554,0.1918,0.5522,0.0022,0.0278,0.0706,970,1098,150,0.194,0.2196,0.03
333,0.2584,0.6512,0.0904,68.82955421146544,0.1568,0.2016,0.5342,0.0016,0.0324,0.0734,1016,1170,170,0.2032,0.234,0.034
334,0.26,0.6376,0.1024,68.69007961741607,0.1566,0.2038,0.5196,0.003,0.0322,0.0848,1034,1180,176,0.2068,0.236,0.0352
335,0.2564,0.6304,0.1132,68.57322535863399,0.158,0.1936,0.5174,0.0032,0.0324,0.0954,984,1130,178,0.1968,0.226,0.0356
336,0.2564,0.624,0.1196,68.44737617731684,0.1602,0.188,0.5136,0.0044,0.0328,0.101,962,1104,186,0.1924,0.2208,0.0372
337,0.2652,0.6052,0.1296,68.32634463612271,0.1664,0.1928,0.4926,0.0048,0.0324,0.111,988,1126,186,0.1976,0.2252,0.0372
338,0.2628,0.6012,0.136,68.25797775298847,0.1626,0.1952,0.4862,0.0052,0.0348,0.116,1002,1150,200,0.2004,0.23,0.04
339,0.2632,0.5992,0.1376,68.19100498924698,0.1614,0.1972,0.4816,0.0064,0.038,0.1154,1018,1176,222,0.2036,0.2352,0.0444
340,0.2648,0.5976,0.1376,68.13095191199987,0.1628,0.1978,0.4812,0.0062,0.035,0.117,1020,1164,206,0.204,0.2328,0.0412
341,0.27,0.5932,0.1368,68.08223145125002,0.1732,0.1874,0.4812,0.0062,0.0366,0.1154,968,1120,214,0.1936,0.224,0.0428
342,0.2764,0.5856,0.138,68.04340325857156,0.1814,0.182,0.4768,0.008,0.0356,0.1162,950,1088,218,0.19,0.2176,0.0436
343,0.2884,0.5732,0.1384,68.02132694709233,0.195,0.1814,0.4628,0.0054,0.0394,0.116,934,1104,224,0.1868,0.2208,0.0448
344,0.3068,0.5512,0.142,68.04795229665483,0.2124,0.1838,0.4398,0.005,0.039,0.12,944,1114,220,0.1888,0.2228,0.044
345,0.322,0.5384,0.1396,68.14591750108438,0.2258,0.188,0.4274,0.0044,0.034,0.1204,962,1110,192,0.1924,0.222,0.0384
346,0.3388,0.5236,0.1376,68.29470993146258,0.24,0.1948,0.408,0.0028,0.0364,0.118,988,1156,196,0.1976,0.2312,0.0392
347,0.3472,0.5172,0.1356,68.50098078340311,0.2446,0.2014,0.3966,0.0038,0.0398,0.1138,1026,1206,218,0.2052,0.2412,0.0436
348,0.3568,0.5084,0.1348,68.72511606496687,0.2534,0.203,0.387,0.0038,0.0398,0.113,1034,1214,218,0.2068,0.2428,0.0436
349,0.3624,0.5064,0.1312,68.96727044684668,0.2526,0.2144,0.3812,0.0052,0.036,0.1106,1098,1252,206,0.2196,0.2504,0.0412
350,0.372,0.502,0.126,69.21628626061555,0.2528,0.2328,0.3666,0.0056,0.038,0.1042,1192,1354,218,0.2384,0.2708,0.0436
351,0.3544,0.5264,0.1192,69.49556162508067,0.238,0.2268,0.3954,0.006,0.0352,0.0986,1164,1310,206,0.2328,0.262,0.0412
352,0.3496,0.5324,0.118,69.67320277591035,0.2352,0.2216,0.4056,0.0072,0.032,0.0984,1144,1268,196,0.2288,0.2536,0.0392
353,0.346,0.5416,0.1124,69.8119471605191,0.2332,0.2168,0.4158,0.0088,0.0348,0.0906,1128,1258,218,0.2256,0.2516,0.0436
354,0.346,0.5496,0.1044,69.91696398642912,0.233,0.2162,0.4238,0.0098,0.0354,0.0818,1130,1258,226,0.226,0.2516,0.0452
355,0.36,0.5388,0.1012,70.00779391488985,0.2464,0.2176,0.4122,0.0096,0.0356,0.0786,1136,1266,226,0.2272,0.2532,0.0452
356,0.3644,0.5412,0.0944,70.1459990051976,0.2402,0.2382,0.4046,0.0102,0.035,0.0718,1242,1366,226,0.2484,0.2732,0.0452
357,0.3532,0.5568,0.09,70.30948894217309,0.237,0.222,0.4276,0.0104,0.0364,0.0666,1162,1292,234,0.2324,0.2584,0.0468
358,0.3612,0.5524,0.0864,70.40251804803032,0.2442,0.2218,0.4248,0.0122,0.0334,0.0636,1170,1276,228,0.234,0.2552,0.0456
359,0.3652,0.5548,0.08,70.51585171312355,0.2438,0.232,0.42,0.0108,0.0376,0.0558,1214,1348,242,0.2428,0.2696,0.0484
360,0.3664,0.5564,0.0772,70.64924620228307,0.2468,0.2296,0.4248,0.0096,0.0336,0.0556,1196,1316,216,0.2392,0.2632,0.0432
361,0.3608,0.5608,0.0784,70.77812061308535,0.248,0.2156,0.4334,0.01,0.0392,0.0538,1128,1274,246,0.2256,0.2548,0.0492
362,0.3648,0.5588,0.0764,70.86623769413868,0.2512,0.2176,0.4304,0.0096,0.0392,0.052,1136,1284,244,0.2272,0.2568,0.0488
363,0.3632,0.5568,0.08,70.96993405223033,0.2434,0.2304,0.4204,0.0092,0.0424,0.0542,1198,1364,258,0.2396,0.2728,0.0516
364,0.3676,0.556,0.0764,71.08263607883258,0.2428,0.241,0.415,0.0086,0.041,0.0516,1248,1410,248,0.2496,0.282,0.0496
365,0.3704,0.5488,0.0808,71.21688421929602,0.242,0.2462,0.404,0.0106,0.0434,0.0538,1284,1448,270,0.2568,0.2896,0.054
366,0.3668,0.552,0.0812,71.36231485186664,0.2362,0.2524,0.4052,0.0088,0.0412,0.0562,1306,1468,250,0.2612,0.2936,0.05
367,0.3632,0.5576,0.0792,71.49965374168359,0.2324,0.2524,0.4116,0.0092,0.0396,0.0548,1308,1460,244,0.2616,0.292,0.0488
